slice,combo_kind,combo_size,combo,n,mean_surplus,median_surplus,bust_or_major_underperform_rate,underperform_rate,positive_surplus_rate,big_overperform_rate,mean_surplus_delta_vs_baseline,bust_rate_delta_vs_baseline,big_overperform_rate_delta_vs_baseline,example_players
PIE available minutes weighted,risk,3,feel_iq_passing + creation_handle + finishing_touch,68,0.001407035010896467,0.00211319063925775,0.0,0.4852941176470588,0.5147058823529411,0.0,-0.003312371668043635,0.0,0.0,Arnoldas Kulboka | Hasheem Thabeet | Isaiah Todd | Dante Exum | Joshua Primo
PIE top30,risk,3,defense + production_stats + risk_uncertainty,32,0.0014110179058831622,-0.004049793701889751,0.0,0.53125,0.46875,0.0,-0.0016369877374149274,0.0,0.0,Fab Melo | Andrew Wiggins | Stanley Johnson | Kris Dunn | Aaron Nesmith
PIE available minutes weighted,risk,3,motor_competitiveness + size_frame + production_stats,72,0.0014254844979756014,0.00600310834875055,0.0,0.4166666666666667,0.5833333333333334,0.0,-0.0032939221809645007,0.0,0.0,Arnoldas Kulboka | Fab Melo | Grant Jerrett | Diamond Stone | Michael Gbinije
PIE available minutes weighted,risk,3,shooting + upside_tools + production_stats,88,0.0014343731350619302,0.00211319063925775,0.0,0.4659090909090909,0.5340909090909091,0.0,-0.0032850335438781714,0.0,0.0,Ben Bentil | Fab Melo | Diamond Stone | Zhou Qi | Jared Cunningham
PIE top15,risk,3,shooting + creation_handle + risk_uncertainty,15,0.001453116078133288,0.0039120255229277,0.0,0.4666666666666667,0.5333333333333333,0.0,-0.0018541251629442764,0.0,0.0,Ekpe Udoh | Ben McLemore | Kris Dunn | Marcus Smart | Lonzo Ball
PIE available minutes weighted,risk,3,creation_handle + finishing_touch + defense,71,0.0014640738102667783,0.0039120255229277,0.0,0.4647887323943662,0.5352112676056338,0.0,-0.0032553328686733235,0.0,0.0,Arnoldas Kulboka | Justin Harper | Isaiah Todd | Dante Exum | Dragan Bender
PIE top30,risk,2,feel_iq_passing + shooting,244,0.0014729555792528473,0.00264214765911725,0.0,0.45081967213114754,0.5491803278688525,0.0,-0.0015750500640452423,0.0,0.0,Gani Lawal | Fab Melo | Craig Brackins | Terrance Ferguson | Hasheem Thabeet
PIE top15,risk,2,athleticism_tools + production_stats,69,0.0014812112294770583,-0.0003976713578557,0.0,0.5072463768115942,0.4927536231884058,0.0,-0.0018260300116005061,0.0,0.0,Dante Exum | Andrew Wiggins | Isaac Okoro | Wesley Johnson | Jan Vesely
PIE top15,risk,2,shooting + finishing_touch,69,0.001499529644770432,0.0021631896579724,0.0,0.4782608695652174,0.5217391304347826,0.0,-0.0018077115963071324,0.0,0.0,Hasheem Thabeet | Dante Exum | Dragan Bender | Isaac Okoro | Ekpe Udoh
PIE available minutes weighted,risk,2,feel_iq_passing + production_stats,160,0.0015112297532932698,0.00196329266051585,0.0,0.4625,0.5375,0.0,-0.003208176925646832,0.0,0.0,Arnoldas Kulboka | Ben Bentil | Fab Melo | Michael Gbinije | Craig Brackins
PIE top15,risk,3,finishing_touch + upside_tools + motor_competitiveness,21,0.0015154735173478378,-0.0004478179262712,0.0,0.5238095238095238,0.47619047619047616,0.0,-0.0017917677237297266,0.0,0.0,Hasheem Thabeet | Dante Exum | Ekpe Udoh | Patrick Williams | Kevin Knox II
PIE top30,risk,3,shooting + defense + motor_competitiveness,154,0.0015316710817205026,0.0036955270632313,0.0,0.43506493506493504,0.564935064935065,0.0,-0.001516334561577587,0.0,0.0,Gani Lawal | Fab Melo | Craig Brackins | Terrance Ferguson | Glen Rice
PIE available minutes weighted,risk,2,upside_tools + motor_competitiveness,99,0.0015397193447789818,0.0053573282937581,0.0,0.4444444444444444,0.5555555555555556,0.0,-0.0031796873341611203,0.0,0.0,Gani Lawal | Fab Melo | Diamond Stone | Hasheem Thabeet | Zhou Qi
PIE available minutes weighted,risk,3,athleticism_tools + upside_tools + motor_competitiveness,99,0.0015397193447789818,0.0053573282937581,0.0,0.4444444444444444,0.5555555555555556,0.0,-0.0031796873341611203,0.0,0.0,Gani Lawal | Fab Melo | Diamond Stone | Hasheem Thabeet | Zhou Qi
PIE available minutes weighted,risk,3,creation_handle + athleticism_tools + motor_competitiveness,119,0.0015544138470749136,0.0031467396664601,0.0,0.453781512605042,0.5462184873949579,0.0,-0.003164992831865188,0.0,0.0,Arnoldas Kulboka | Terrance Ferguson | Hasheem Thabeet | Kris Joseph | Melvin Frazier Jr.
PIE top30,risk,3,athleticism_tools + defense + production_stats,125,0.0015553861514838647,-0.0004478179262712,0.0,0.52,0.48,0.0,-0.001492619491814225,0.0,0.0,Fab Melo | Craig Brackins | Rashad Vaughn | Dante Exum | Andrew Wiggins
PIE top15,risk,3,shooting + defense + production_stats,54,0.0015733110497955533,-0.00042274464206345,0.0,0.5185185185185185,0.48148148148148145,0.0,-0.0017339301912820111,0.0,0.0,Dante Exum | Isaac Okoro | Jan Vesely | Kevin Knox II | Stanley Johnson
PIE available minutes weighted,risk,2,defense + motor_competitiveness,225,0.0015743078237657805,0.0034790286035349,0.0,0.44,0.56,0.0,-0.0031450988551743214,0.0,0.0,Gani Lawal | Arnoldas Kulboka | Fab Melo | Diamond Stone | Michael Gbinije
PIE top15,risk,2,defense + production_stats,59,0.0016275285630244338,-0.0004478179262712,0.0,0.5254237288135594,0.4745762711864407,0.0,-0.0016797126780531307,0.0,0.0,Dante Exum | Andrew Wiggins | Isaac Okoro | Jan Vesely | Kevin Knox II
PIE top15,risk,3,athleticism_tools + defense + production_stats,59,0.0016275285630244338,-0.0004478179262712,0.0,0.5254237288135594,0.4745762711864407,0.0,-0.0016797126780531307,0.0,0.0,Dante Exum | Andrew Wiggins | Isaac Okoro | Jan Vesely | Kevin Knox II
PIE top30,risk,2,feel_iq_passing + motor_competitiveness,149,0.0016373114621205855,0.0041893281183726,0.0,0.42953020134228187,0.5704697986577181,0.0,-0.001410694181177504,0.0,0.0,Gani Lawal | Fab Melo | Craig Brackins | Terrance Ferguson | Hasheem Thabeet
PIE top30,risk,3,finishing_touch + upside_tools + production_stats,32,0.001645244425542497,0.00039925646797324995,0.0,0.5,0.5,0.0,-0.0014027612177555926,0.0,0.0,Fab Melo | Dante Exum | Isaac Okoro | Wesley Johnson | James Young
PIE top15,risk,3,shooting + athleticism_tools + upside_tools,59,0.0016572559054226566,0.0003038482324362,0.0,0.4915254237288136,0.5084745762711864,0.0,-0.0016499853356549078,0.0,0.0,Hasheem Thabeet | Dante Exum | Isaac Okoro | Ekpe Udoh | Ben McLemore
PIE available minutes weighted,risk,3,feel_iq_passing + shooting + motor_competitiveness,178,0.0016621869536618547,0.00514281767889775,0.0,0.42134831460674155,0.5786516853932584,0.0,-0.003057219725278247,0.0,0.0,Gani Lawal | Arnoldas Kulboka | Fab Melo | Michael Gbinije | Craig Brackins
PIE top30,risk,2,shooting + defense,267,0.0016710233209463912,0.0023321822808637,0.0,0.46441947565543074,0.5355805243445693,0.0,-0.0013769823223516984,0.0,0.0,Gani Lawal | Fab Melo | Craig Brackins | Leandro Bolmaro | Terrance Ferguson
PIE top30,risk,2,feel_iq_passing + defense,205,0.0016857918250244932,0.0027763320264545,0.0,0.45365853658536587,0.5463414634146342,0.0,-0.0013622138182735964,0.0,0.0,Gani Lawal | Fab Melo | Craig Brackins | Terrance Ferguson | Glen Rice
PIE available minutes weighted,risk,3,feel_iq_passing + shooting + defense,260,0.0017092688725871843,0.00395713905485745,0.0,0.4230769230769231,0.5769230769230769,0.0,-0.0030101378063529176,0.0,0.0,Gani Lawal | David Johnson | Arnoldas Kulboka | Ben Bentil | Fab Melo
PIE available minutes weighted,risk,3,creation_handle + upside_tools + risk_uncertainty,15,0.0017546787468363007,-0.0070386106803231,0.0,0.6,0.4,0.0,-0.002964727932103801,0.0,0.0,Malachi Richardson | Ekpe Udoh | Ben McLemore | MarJon Beauchamp | Nassir Little
PIE top30,risk,2,defense + motor_competitiveness,170,0.001762928530257783,0.0032279528303022498,0.0,0.4470588235294118,0.5529411764705883,0.0,-0.0012850771130403066,0.0,0.0,Gani Lawal | Fab Melo | Craig Brackins | Terrance Ferguson | Anthony Bennett
PIE top15,risk,2,shooting + upside_tools,60,0.0017661406194578436,0.00057463266331455,0.0,0.48333333333333334,0.5166666666666667,0.0,-0.0015411006216197209,0.0,0.0,Hasheem Thabeet | Dante Exum | Isaac Okoro | Ekpe Udoh | Ben McLemore
PIE available minutes weighted,risk,3,shooting + athleticism_tools + upside_tools,164,0.0017727908022284774,0.00395713905485745,0.0,0.45121951219512196,0.5487804878048781,0.0,-0.0029466158767116244,0.0,0.0,Gani Lawal | Ben Bentil | Fab Melo | Diamond Stone | Hasheem Thabeet
PIE available minutes weighted,risk,3,creation_handle + defense + risk_uncertainty,38,0.001777123645260253,0.00451835795088175,0.0,0.47368421052631576,0.5263157894736842,0.0,-0.002942283033679849,0.0,0.0,Arnoldas Kulboka | Joshua Primo | Ekpe Udoh | Ben McLemore | Sergey Karasev
PIE top30,risk,3,feel_iq_passing + creation_handle + injury_medical,13,0.001780745383648761,0.0011961842938022,0.0,0.46153846153846156,0.5384615384615384,0.0,-0.0012672602596493286,0.0,0.0,Johnny Davis | Kris Dunn | Aaron Nesmith | Cody Zeller | Alex Len
PIE available minutes weighted,risk,3,feel_iq_passing + athleticism_tools + upside_tools,131,0.0018147172114133217,0.0034302089778811,0.0,0.45038167938931295,0.549618320610687,0.0,-0.00290468946752678,0.0,0.0,Gani Lawal | Ben Bentil | Fab Melo | Hasheem Thabeet | Isaiah Todd
PIE top30,risk,3,feel_iq_passing + shooting + athleticism_tools,232,0.0018521385698575977,0.0030035370208914497,0.0,0.44396551724137934,0.5560344827586207,0.0,-0.001195867073440492,0.0,0.0,Gani Lawal | Fab Melo | Craig Brackins | Terrance Ferguson | Hasheem Thabeet
xRAPM historical top30,risk,2,finishing_touch + defense,106,0.001852592147265714,0.08032006245120975,0.32075471698113206,0.4716981132075472,0.5283018867924528,0.2830188679245283,-0.07857803564821983,-0.00014080540692762433,-0.047826903219750305,James Wiseman | Kevin Knox II | Jahlil Okafor | Craig Brackins | Fab Melo
PIE available minutes weighted,risk,3,upside_tools + size_frame + production_stats,43,0.0018830808813928394,0.0039205877312656,0.0,0.4418604651162791,0.5581395348837209,0.0,-0.0028363257975472624,0.0,0.0,Fab Melo | Diamond Stone | Zhou Qi | Dante Exum | De'Andre Hunter
PIE available minutes weighted,risk,3,athleticism_tools + defense + motor_competitiveness,221,0.001910227898242467,0.0039120255229277,0.0,0.4343891402714932,0.5656108597285068,0.0,-0.002809178780697635,0.0,0.0,Gani Lawal | Arnoldas Kulboka | Fab Melo | Diamond Stone | Michael Gbinije
PIE top15,risk,3,feel_iq_passing + finishing_touch + defense,38,0.0019186194038583765,-0.0012068537333478498,0.0,0.5,0.5,0.0,-0.001388621837219188,0.0,0.0,Dante Exum | Isaac Okoro | Jerome Robinson | Ekpe Udoh | Frank Ntilikina
PIE available minutes weighted,risk,2,shooting + upside_tools,167,0.001958991808145108,0.0039936903784493,0.0,0.4491017964071856,0.5508982035928144,0.0,-0.002760414870794994,0.0,0.0,Gani Lawal | Ben Bentil | Fab Melo | Diamond Stone | Hasheem Thabeet
PIE available minutes weighted,risk,3,creation_handle + size_frame + production_stats,48,0.0019772862037089026,0.0063056606543459,0.0,0.375,0.625,0.0,-0.0027421204752311992,0.0,0.0,Arnoldas Kulboka | Dante Exum | Jan Vesely | Kevin Knox II | Tyler Lydon
PIE top30,risk,3,feel_iq_passing + athleticism_tools + defense,198,0.002023666922941957,0.0031114439830454,0.0,0.4444444444444444,0.5555555555555556,0.0,-0.0010243387203561325,0.0,0.0,Gani Lawal | Fab Melo | Craig Brackins | Terrance Ferguson | Glen Rice
PIE top30,risk,3,shooting + athleticism_tools + defense,256,0.002028908155941168,0.0028766045417620498,0.0,0.45703125,0.54296875,0.0,-0.0010190974873569218,0.0,0.0,Gani Lawal | Fab Melo | Craig Brackins | Leandro Bolmaro | Terrance Ferguson
PIE available minutes weighted,risk,3,feel_iq_passing + shooting + upside_tools,124,0.00208622531579137,0.00395713905485745,0.0,0.43548387096774194,0.5645161290322581,0.0,-0.0026331813631487316,0.0,0.0,Gani Lawal | Ben Bentil | Fab Melo | Hasheem Thabeet | Isaiah Todd
PIE top15,risk,3,feel_iq_passing + motor_competitiveness + production_stats,33,0.002107035434953258,0.0010890368338717,0.0,0.45454545454545453,0.5454545454545454,0.0,-0.0012002058061243064,0.0,0.0,Dante Exum | Andrew Wiggins | Jan Vesely | Patrick Williams | Kevin Knox II
PIE available minutes weighted,risk,3,feel_iq_passing + upside_tools + production_stats,75,0.002107430303818314,0.0011961842938022,0.0,0.4666666666666667,0.5333333333333333,0.0,-0.002611976375121788,0.0,0.0,Ben Bentil | Fab Melo | Jared Cunningham | Malachi Richardson | Dante Exum
PIE top30,risk,3,shooting + defense + production_stats,116,0.0021153499213401507,6.720554549435001e-05,0.0,0.5,0.5,0.0,-0.0009326557219579389,0.0,0.0,Fab Melo | Craig Brackins | Rashad Vaughn | Dante Exum | Isaac Okoro
PIE top30,risk,2,defense + production_stats,127,0.002124720275803289,-0.0003976713578557,0.0,0.5118110236220472,0.4881889763779528,0.0,-0.0009232853674948005,0.0,0.0,Fab Melo | Craig Brackins | Rashad Vaughn | Dante Exum | Andrew Wiggins
PIE top30,risk,3,feel_iq_passing + athleticism_tools + motor_competitiveness,145,0.002151038020829325,0.0051246903788358,0.0,0.4206896551724138,0.5793103448275863,0.0,-0.0008969676224687647,0.0,0.0,Gani Lawal | Fab Melo | Craig Brackins | Terrance Ferguson | Hasheem Thabeet
PIE available minutes weighted,risk,2,feel_iq_passing + upside_tools,132,0.002169571553450897,0.0036753983545733497,0.0,0.44696969696969696,0.553030303030303,0.0,-0.002549835125489205,0.0,0.0,Gani Lawal | Ben Bentil | Fab Melo | Hasheem Thabeet | Isaiah Todd
PIE available minutes weighted,risk,3,feel_iq_passing + athleticism_tools + defense,274,0.002202344853722863,0.00395713905485745,0.0,0.42700729927007297,0.572992700729927,0.0,-0.002517061825217239,0.0,0.0,Gani Lawal | David Johnson | Arnoldas Kulboka | Ben Bentil | Fab Melo
PIE available minutes weighted,risk,3,upside_tools + production_stats + risk_uncertainty,32,0.0022123910285196057,0.00238300241272925,0.0,0.46875,0.53125,0.0,-0.002507015650420496,0.0,0.0,Fab Melo | Zhou Qi | Malachi Richardson | Andrew Wiggins | De'Andre Hunter
PIE top30,risk,3,athleticism_tools + defense + motor_competitiveness,166,0.002214692501856072,0.0036955270632313,0.0,0.4397590361445783,0.5602409638554217,0.0,-0.0008333131414420174,0.0,0.0,Gani Lawal | Fab Melo | Craig Brackins | Terrance Ferguson | Anthony Bennett
PIE available minutes weighted,risk,3,shooting + creation_handle + finishing_touch,86,0.002219619764693185,0.0021774935709154997,0.0,0.46511627906976744,0.5348837209302325,0.0,-0.002499786914246917,0.0,0.0,Arnoldas Kulboka | Justin Harper | Hasheem Thabeet | Isaiah Todd | Dante Exum
PIE available minutes weighted,risk,3,feel_iq_passing + size_frame + production_stats,73,0.002228998836413687,0.0058181917136046,0.0,0.3972602739726027,0.6027397260273972,0.0,-0.002490407842526415,0.0,0.0,Arnoldas Kulboka | Fab Melo | Michael Gbinije | Dante Exum | Victor Claver
PIE top30,risk,3,upside_tools + defense + risk_uncertainty,31,0.002232503109195865,0.0008454170941929,0.0,0.45161290322580644,0.5483870967741935,0.0,-0.0008155025341022248,0.0,0.0,Fab Melo | Andrew Wiggins | Ekpe Udoh | Ben McLemore | James Bouknight
PIE top30,risk,3,motor_competitiveness + production_stats + risk_uncertainty,28,0.0022455863567549627,-0.004049793701889751,0.0,0.5357142857142857,0.4642857142857143,0.0,-0.0008024192865431269,0.0,0.0,Fab Melo | Andrew Wiggins | Stanley Johnson | Marcus Smart | Perry Jones III
PIE available minutes weighted,risk,2,feel_iq_passing + defense,283,0.0022475805291372513,0.0039205877312656,0.0,0.43109540636042404,0.568904593639576,0.0,-0.0024718261498028506,0.0,0.0,Gani Lawal | David Johnson | Arnoldas Kulboka | Ben Bentil | Fab Melo
xRAPM historical mature,risk,2,feel_iq_passing + upside_tools,125,0.0022622667795000827,-0.1171031746031743,0.36,0.552,0.448,0.312,-0.08524551243817621,0.01861513687600641,-0.011671497584541057,James Wiseman | Kevin Knox II | Fab Melo | Elijah Hughes | Patrick Williams
PIE available minutes weighted,risk,3,creation_handle + athleticism_tools + size_frame,93,0.0023046048373587705,0.0041550192691251,0.0,0.3978494623655914,0.6021505376344086,0.0,-0.0024148018415813314,0.0,0.0,Arnoldas Kulboka | Royce White | Justin Harper | Isaiah Todd | Dante Exum
PIE available minutes weighted,risk,3,defense + motor_competitiveness + production_stats,107,0.00231058951903575,0.0029768770570696,0.0,0.4485981308411215,0.5514018691588785,0.0,-0.0024088171599043516,0.0,0.0,Arnoldas Kulboka | Fab Melo | Diamond Stone | Michael Gbinije | Craig Brackins
PIE top15,risk,2,finishing_touch + athleticism_tools,76,0.0023112308757318395,0.0028211091307536497,0.0,0.47368421052631576,0.5263157894736842,0.0,-0.0009960103653457249,0.0,0.0,Hasheem Thabeet | Dante Exum | Dragan Bender | Isaac Okoro | Jerome Robinson
PIE top30,risk,3,creation_handle + defense + size_frame,54,0.002319079504688889,0.0025542571536591,0.0,0.4444444444444444,0.5555555555555556,0.0,-0.0007289261386092005,0.0,0.0,Justin Harper | Dante Exum | Jarrett Culver | Jan Vesely | Kevin Knox II
PIE top15,risk,2,feel_iq_passing + shooting,114,0.0023617565182654315,0.00242007278632185,0.0,0.43859649122807015,0.5614035087719298,0.0,-0.000945484722812133,0.0,0.0,Hasheem Thabeet | Dante Exum | Isaac Okoro | Ekpe Udoh | Johnny Davis
PIE top30,risk,3,shooting + athleticism_tools + production_stats,135,0.002384050093448669,0.0008454170941929,0.0,0.4888888888888889,0.5111111111111111,0.0,-0.0006639555498494207,0.0,0.0,Fab Melo | Craig Brackins | Rashad Vaughn | Malachi Richardson | Dante Exum
PIE available minutes weighted,risk,2,creation_handle + size_frame,94,0.0023863371341383555,0.00463985482398045,0.0,0.39361702127659576,0.6063829787234043,0.0,-0.0023330695448017464,0.0,0.0,Arnoldas Kulboka | Royce White | Justin Harper | Isaiah Todd | Dante Exum
PIE available minutes weighted,risk,3,feel_iq_passing + creation_handle + risk_uncertainty,37,0.0024027325579102352,0.0051246903788358,0.0,0.4864864864864865,0.5135135135135135,0.0,-0.0023166741210298666,0.0,0.0,Arnoldas Kulboka | Malachi Richardson | Joshua Primo | Ekpe Udoh | Ben McLemore
PIE top15,risk,3,shooting + upside_tools + motor_competitiveness,35,0.002452044030124866,0.0023321822808637,0.0,0.45714285714285713,0.5428571428571428,0.0,-0.0008551972109526983,0.0,0.0,Hasheem Thabeet | Dante Exum | Ekpe Udoh | Ben McLemore | Patrick Williams
PIE available minutes weighted,risk,2,feel_iq_passing + motor_competitiveness,190,0.0024603502955705785,0.005388111861320001,0.0,0.41578947368421054,0.5842105263157895,0.0,-0.0022590563833695234,0.0,0.0,Gani Lawal | Arnoldas Kulboka | Fab Melo | Michael Gbinije | Craig Brackins
PIE available minutes weighted,risk,3,defense + motor_competitiveness + size_frame,112,0.002490246987114101,0.00463985482398045,0.0,0.42857142857142855,0.5714285714285714,0.0,-0.0022291596918260007,0.0,0.0,Arnoldas Kulboka | Fab Melo | Diamond Stone | Michael Gbinije | Anthony Bennett
PIE top30,risk,3,shooting + finishing_touch + defense,100,0.0025175186230233905,0.00391630662709665,0.0,0.45,0.55,0.0,-0.0005304870202746991,0.0,0.0,Fab Melo | Craig Brackins | Leandro Bolmaro | Justin Harper | Dante Exum
PIE available minutes weighted,risk,3,creation_handle + defense + size_frame,77,0.002527600623573449,0.0037136850392015,0.0,0.4155844155844156,0.5844155844155844,0.0,-0.002191806055366653,0.0,0.0,Arnoldas Kulboka | Justin Harper | Isaiah Todd | Dante Exum | Jarrett Culver
